CompAA_nuCelprot,hydrophathy_index_,NEIG_index,KD_Hydrophobicity,Modified_KD_hydrophob_scale,solubility_index,Partition_coeff,basic_aa_count,charge_value,positive_charge,Polarity,nHbondDonors,instability_index,pI,8AcontactNumber,percentExposedResidues,FreeEnergySolutionWater,pK(_COOH),SideChainHydropathyCorrectSolvation,Avrg_FlexibilityIndices,peptide_disorder_percentage,Citrullination_aa_count,msd
5.255555556,0.355555556,51.46555556,3.2,0.224444444,0.355555556,-2.578888889,3,-0.332667809,0.333333333,17.24333333,0.333333333,-12.06666667,6.514444444,0.413333333,20.33333333,0.124777778,2.168888889,-0.624444444,0.392222222,33.33333333,0,0
5.433333333,-0.1,50.35444444,-0.9,-0.004444444,-0.1,-2.561111111,1,-0.405920691,0.111111111,7.148888889,0.888888889,106.5333333,5.98,0.162222222,29.55555556,0.424888889,2.205555556,-0.6,0.412666667,66.66666667,0,0
6.011111111,-1.611111111,50.15111111,-14.5,-1.673333333,-1.611111111,-2.764444444,3,2.253152958,0.333333333,18.21,1.777777778,48.27777778,7.43,0.01,35.44444444,-0.044777778,1.876666667,0.323333333,0.452111111,44.44444444,3,0
5.166666667,-0.122222222,49.85333333,-1.1,-0.042222222,-0.122222222,-2.63,0,-1.465929739,0,7.06,0.777777778,40.11111111,5.321111111,0.038888889,30.55555556,0.974333333,2.102222222,-0.395555556,0.420777778,55.55555556,0,0
4.955555556,-1.622222222,48.25777778,-14.6,-1.661111111,-1.622222222,-2.755555556,1,-0.775839756,0.111111111,12.52777778,0.888888889,43.31111111,5.893333333,-0.185555556,41.77777778,0.980777778,2.086666667,-0.125555556,0.451777778,88.88888889,0,0
5.911111111,0.955555556,51.47555556,8.6,0.911111111,0.955555556,-2.286666667,1,-0.444631359,0.111111111,11.76111111,0.777777778,87.91222222,6.034444444,0.365555556,29,1.164111111,2.096666667,-0.975555556,0.426444444,33.33333333,1,0
5.033333333,-2.211111111,47.91888889,-19.9,-2.335555556,-2.211111111,-3.037777778,1,-0.444631359,0.111111111,13.01222222,1.555555556,14.22222222,5.891111111,-0.358888889,43,0.801777778,2.035555556,1.372222222,0.472333333,66.66666667,1,0
7.144444444,0.144444444,49.53444444,1.3,-0.137777778,0.144444444,-2.652222222,1,0.60777718,0.111111111,6.367777778,0.555555556,73.08888889,6.496666667,-0.061111111,28.33333333,-0.573888889,2.064444444,-0.79,0.443444444,33.33333333,1,0
5.011111111,0.422222222,51.12,3.8,0.328888889,0.422222222,-2.354444444,1,-0.465954857,0.111111111,11.91333333,0.555555556,40.16666667,5.997777778,0.287777778,26.44444444,0.705666667,1.961111111,-1.027777778,0.412555556,22.22222222,1,0
7.444444444,1.855555556,51.38444444,16.7,1.632222222,1.855555556,-2.517777778,1,0.554947275,0.111111111,5.743333333,0.333333333,8.888888889,6.366666667,0.39,24.66666667,0.146,2.307777778,-1.094444444,0.394,22.22222222,0,0
6.533333333,0.166666667,50.18333333,1.5,0.057777778,0.166666667,-2.707777778,1,-0.442125767,0.111111111,12.10666667,1,100.5111111,6.062222222,0.037777778,32.66666667,0.333,2.133333333,-0.216666667,0.465888889,44.44444444,1,0
5.4,1.444444444,52.25,13,1.511111111,1.444444444,-2.278888889,1,-0.408426284,0.111111111,6.38,0.444444444,79.11111111,6.003333333,0.481111111,23.11111111,0.917111111,2.185555556,-1.356666667,0.405444444,44.44444444,0,0
5.733333333,0.444444444,50.59666667,4,0.461111111,0.444444444,-2.613333333,1,-0.772659887,0.111111111,11.64666667,0.555555556,-0.544444444,5.86,0.181111111,28.77777778,0.864666667,2.131111111,-0.724444444,0.429888889,33.33333333,0,0
4.811111111,0.288888889,51.00222222,2.6,0.311111111,0.288888889,-2.413333333,1,-0.678485076,0.111111111,6.7,0.444444444,69.67777778,6.092222222,0.225555556,24.33333333,0.092,2.204444444,-1.283333333,0.417111111,44.44444444,0,0
6.933333333,-0.344444444,50.12,-3.1,-0.195555556,-0.344444444,-2.85,1,0.228699827,0.111111111,7.117777778,1.111111111,184.4444444,6.231111111,0.011111111,29.44444444,0.394444444,2.068888889,-0.387777778,0.453333333,66.66666667,1,0
5.8,-0.633333333,49.13888889,-5.7,-0.691111111,-0.633333333,-2.77,3,1.313998146,0.333333333,17.45666667,0.888888889,57.71111111,6.872222222,-0.073333333,39.66666667,0.549,2.197777778,0.203333333,0.422555556,66.66666667,0,0
6.555555556,0.944444444,50.93888889,8.5,0.766666667,0.944444444,-2.33,1,0.208367278,0.111111111,6.404444444,0.666666667,65.4,6.422222222,0.228888889,27.66666667,0.070222222,2.068888889,-1.296666667,0.410222222,11.11111111,1,0
5.566666667,0.811111111,51.93444444,7.3,0.593333333,0.811111111,-2.53,1,0.228699827,0.111111111,6.438888889,0.666666667,8.888888889,6.26,0.377777778,20.66666667,0.621333333,2.011111111,-1.04,0.376222222,22.22222222,1,0
5.833333333,0.588888889,51.60777778,5.3,0.391111111,0.588888889,-2.593333333,1,0.554922157,0.111111111,6.208888889,0.666666667,26.24555556,6.382222222,0.312222222,23.88888889,0.554777778,2.112222222,-0.517777778,0.433666667,11.11111111,1,0
6.755555556,-0.111111111,50.18444444,-1,0.004444444,-0.111111111,-2.721111111,1,0.253203194,0.111111111,6.966666667,1.111111111,93.93333333,6.336666667,-0.02,30.33333333,0.037222222,2.135555556,-0.558888889,0.459222222,55.55555556,1,0
5.011111111,-1.077777778,50.74333333,-9.7,-1.245555556,-1.077777778,-2.76,4,1.564961004,0.444444444,28.68333333,1.444444444,29.35555556,7.145555556,0.245555556,41.77777778,1.181333333,1.877777778,0.742222222,0.441333333,44.44444444,2,0
6.744444444,-0.088888889,51.02666667,-0.8,-0.295555556,-0.088888889,-2.563333333,2,1.250672483,0.222222222,12.18222222,1.222222222,-5.2,6.967777778,0.313333333,31.77777778,0.592222222,2.061111111,-0.153333333,0.414888889,33.33333333,2,0
3.622222222,1.311111111,52.55,11.8,1.251111111,1.311111111,-2.21,1,-0.430424059,0.111111111,6.363333333,0.111111111,66.51111111,5.894444444,0.488888889,17.55555556,0.666888889,1.987777778,-1.803333333,0.371666667,22.22222222,0,0
5.888888889,0.166666667,49.73777778,1.5,0.083333333,0.166666667,-2.471111111,1,0.896316878,0.111111111,6.283333333,0.444444444,20.85555556,6.347777778,-0.002222222,33,0.255777778,2.162222222,-1.026666667,0.455111111,55.55555556,0,0
